source_bgv	dump_id	graph_type	graph_name	nodes	edges
graal_dumps/TruffleHotSpotCompilation-3816[ProtosRootNode@21d81126].bgv	51	StructuredGraph	51: After mid tier	604	1074
graal_dumps/TruffleHotSpotCompilation-3816[ProtosRootNode@21d81126].bgv	52	StructuredGraph	52: After phase LowTierLowering	1181	2149
graal_dumps/TruffleHotSpotCompilation-3816[ProtosRootNode@21d81126].bgv	53	StructuredGraph	53: After phase ExpandLogic	1206	2179
graal_dumps/TruffleHotSpotCompilation-3816[ProtosRootNode@21d81126].bgv	54	StructuredGraph	54: After phase FixReads	1146	1991
graal_dumps/TruffleHotSpotCompilation-3816[ProtosRootNode@21d81126].bgv	55	StructuredGraph	55: After phase Canonicalizer	1097	1923
graal_dumps/TruffleHotSpotCompilation-3816[ProtosRootNode@21d81126].bgv	56	StructuredGraph	56: After phase UseTrappingNullChecks	995	1788
graal_dumps/TruffleHotSpotCompilation-3816[ProtosRootNode@21d81126].bgv	57	StructuredGraph	57: After phase AddressLoweringByNode	969	1649
graal_dumps/TruffleHotSpotCompilation-3816[ProtosRootNode@21d81126].bgv	58	StructuredGraph	58: After phase FinalCanonicalizer	940	1643
graal_dumps/TruffleHotSpotCompilation-3816[ProtosRootNode@21d81126].bgv	59	StructuredGraph	59: After phase DeadCodeElimination	940	1643
graal_dumps/TruffleHotSpotCompilation-3816[ProtosRootNode@21d81126].bgv	60	StructuredGraph	60: After phase PropagateDeoptimizeProbability	940	1643
graal_dumps/TruffleHotSpotCompilation-3816[ProtosRootNode@21d81126].bgv	61	StructuredGraph	61: After phase OptimizeExtends	940	1643
graal_dumps/TruffleHotSpotCompilation-3816[ProtosRootNode@21d81126].bgv	62	StructuredGraph	62: After phase Schedule	940	1643
graal_dumps/TruffleHotSpotCompilation-3816[ProtosRootNode@21d81126].bgv	63	StructuredGraph	63: After phase LowTier	940	1643
graal_dumps/TruffleHotSpotCompilation-3816[ProtosRootNode@21d81126].bgv	64	StructuredGraph	64: After low tier	940	1643
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	0	StructuredGraph	0: After PE Tier	12831	31935
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	0	defaultType	0: After TruffleTier	13	12
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	0	defaultType	0: Before Inline	1	0
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	1	StructuredGraph	1: After phase AgnosticInlining	12831	31935
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	1	defaultType	1: After Inline	1	0
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	2	StructuredGraph	2: After phase InstrumentationSuite	12831	31935
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	3	StructuredGraph	3: performance warnings [338|MethodCallTarget, 354|MethodCallTarget, 401|MethodCallTarget, 412|MethodCallTarget, 430|MethodCallTarget, 450|MethodCallTarget, 464|MethodCallTarget, 542|MethodCallTarget, 569|MethodCallTarget, 583|MethodCallTarget, 1536|MethodCallTarget, 1551|MethodCallTarget, 1690|MethodCallTarget, 1705|MethodCallTarget, 2370|MethodCallTarget, 2397|MethodCallTarget, 2411|MethodCallTarget, 3251|MethodCallTarget, 3266|MethodCallTarget, 3573|MethodCallTarget, 3588|MethodCallTarget, 4059|MethodCallTarget, 4261|MethodCallTarget, 4278|MethodCallTarget, 4455|MethodCallTarget, 4491|MethodCallTarget, 4502|MethodCallTarget, 4520|MethodCallTarget, 4535|MethodCallTarget, 4616|MethodCallTarget, 4629|MethodCallTarget, 5283|MethodCallTarget, 5300|MethodCallTarget, 5477|MethodCallTarget, 5512|MethodCallTarget, 5523|MethodCallTarget, 5541|MethodCallTarget, 5556|MethodCallTarget, 5636|MethodCallTarget, 5649|MethodCallTarget, 6281|MethodCallTarget, 7973|MethodCallTarget, 7989|MethodCallTarget, 8036|MethodCallTarget, 8047|MethodCallTarget, 8065|MethodCallTarget, 8085|MethodCallTarget, 8099|MethodCallTarget, 8177|MethodCallTarget, 8204|MethodCallTarget, 8218|MethodCallTarget, 9144|MethodCallTarget, 9159|MethodCallTarget, 9297|MethodCallTarget, 9312|MethodCallTarget, 9873|MethodCallTarget, 9889|MethodCallTarget, 9936|MethodCallTarget, 9947|MethodCallTarget, 9965|MethodCallTarget, 9985|MethodCallTarget, 9999|MethodCallTarget, 10077|MethodCallTarget, 10104|MethodCallTarget, 10118|MethodCallTarget, 11044|MethodCallTarget, 11059|MethodCallTarget, 11197|MethodCallTarget, 11212|MethodCallTarget, 11931|MethodCallTarget, 11946|MethodCallTarget, 12424|MethodCallTarget, 12451|MethodCallTarget, 12465|MethodCallTarget, 13314|MethodCallTarget, 13329|MethodCallTarget, 13467|MethodCallTarget, 13482|MethodCallTarget, 13859|MethodCallTarget, 13874|MethodCallTarget, 14341|MethodCallTarget, 14542|MethodCallTarget, 14559|MethodCallTarget, 14736|MethodCallTarget, 14771|MethodCallTarget, 14782|MethodCallTarget, 14800|MethodCallTarget, 14815|MethodCallTarget, 14895|MethodCallTarget, 14908|MethodCallTarget, 15561|MethodCallTarget, 15578|MethodCallTarget, 15755|MethodCallTarget, 15790|MethodCallTarget, 15801|MethodCallTarget, 15819|MethodCallTarget, 15834|MethodCallTarget, 15914|MethodCallTarget, 15927|MethodCallTarget, 16558|MethodCallTarget, 18113|MethodCallTarget, 18128|MethodCallTarget, 18416|MethodCallTarget, 18429|MethodCallTarget, 18544|MethodCallTarget, 18979|MethodCallTarget, 18995|MethodCallTarget, 19042|MethodCallTarget, 19053|MethodCallTarget, 19071|MethodCallTarget, 19091|MethodCallTarget, 19105|MethodCallTarget, 19183|MethodCallTarget, 19210|MethodCallTarget, 19224|MethodCallTarget, 20150|MethodCallTarget, 20165|MethodCallTarget, 20303|MethodCallTarget, 20318|MethodCallTarget, 20681|MethodCallTarget, 20694|MethodCallTarget, 20809|MethodCallTarget, 21227|MethodCallTarget, 21242|MethodCallTarget, 21544|MethodCallTarget, 21559|MethodCallTarget, 22050|MethodCallTarget, 22077|MethodCallTarget, 22091|MethodCallTarget, 22929|MethodCallTarget, 22944|MethodCallTarget, 23251|MethodCallTarget, 23266|MethodCallTarget, 23733|MethodCallTarget, 23934|MethodCallTarget, 23951|MethodCallTarget, 24128|MethodCallTarget, 24163|MethodCallTarget, 24174|MethodCallTarget, 24192|MethodCallTarget, 24207|MethodCallTarget, 24287|MethodCallTarget, 24300|MethodCallTarget, 24953|MethodCallTarget, 24970|MethodCallTarget, 25147|MethodCallTarget, 25182|MethodCallTarget, 25193|MethodCallTarget, 25211|MethodCallTarget, 25226|MethodCallTarget, 25306|MethodCallTarget, 25319|MethodCallTarget, 25950|MethodCallTarget, 532|InstanceOf, 2360|InstanceOf, 4587|InstanceOf, 4721|InstanceOf, 5607|InstanceOf, 5741|InstanceOf, 6278|InstanceOf, 8167|InstanceOf, 10067|InstanceOf, 12414|InstanceOf, 14866|InstanceOf, 15000|InstanceOf, 15885|InstanceOf, 16019|InstanceOf, 16555|InstanceOf, 18521|InstanceOf, 19173|InstanceOf, 20786|InstanceOf, 22040|InstanceOf, 24258|InstanceOf, 24392|InstanceOf, 25277|InstanceOf, 25411|InstanceOf, 25947|InstanceOf]	12831	31935
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	4	StructuredGraph	4: After phase ReportPerformanceWarnings	12831	31935
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	5	StructuredGraph	5: After phase VerifyFrameDoesNotEscape	12831	31935
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	6	StructuredGraph	6: After phase NeverPartOfCompilation	12831	31935
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	7	StructuredGraph	7: After phase MaterializeFrames	12831	31935
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	8	StructuredGraph	8: After phase SetIdentityForValueTypes	12831	31935
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	9	StructuredGraph	9: After phase InliningAcrossTruffleBoundary	12831	31935
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	10	StructuredGraph	10: After phase TruffleTier	12831	31935
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	11	StructuredGraph	11: After TruffleTier	12831	31935
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	12	StructuredGraph	12: initial state	12831	31935
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	13	StructuredGraph	13: After phase Canonicalizer	12831	31935
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	14	StructuredGraph	14: After phase Inlining	12787	31789
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	15	StructuredGraph	15: After phase DeadCodeElimination	12787	31789
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	16	StructuredGraph	16: After phase DisableOverflownCountedLoops	12787	31789
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	17	StructuredGraph	17: After phase ConvertDeoptimizeToGuard	12787	31789
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	18	StructuredGraph	18: After phase IterativeConditionalElimination	12318	30589
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	19	StructuredGraph	19: After phase DominatorBasedGlobalValueNumbering	12275	30512
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	20	StructuredGraph	20: After phase LoopFullUnroll	12275	30512
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	21	StructuredGraph	21: After phase LoopPeeling	12686	31371
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	22	StructuredGraph	22: After phase LoopUnswitching	12686	31371
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	23	StructuredGraph	23: After phase BoxNodeIdentity	12686	31371
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	24	StructuredGraph	24: After phase FinalPartialEscape	12625	31623
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	25	StructuredGraph	25: After phase ReadElimination	12613	31599
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	26	StructuredGraph	26: After phase BoxNodeOptimization	12613	31599
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	27	StructuredGraph	27: Before phase HighTierLowering	12613	31599
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	28	StructuredGraph	28: After phase HighTierLowering	14830	35065
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	29	StructuredGraph	29: After phase HighTier	14830	35065
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	30	StructuredGraph	30: After high tier	14830	35065
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	31	StructuredGraph	31: After phase LockElimination	14830	35065
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	32	StructuredGraph	32: After phase FloatingRead	14805	35419
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	33	StructuredGraph	33: After phase IterativeConditionalElimination	14581	35032
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	34	StructuredGraph	34: After phase TruffleLoopSafepointElimination	14581	35032
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	35	StructuredGraph	35: After phase SpeculativeGuardMovement	14571	35008
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	36	StructuredGraph	36: After phase GuardLowering	16584	37021
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	37	StructuredGraph	37: After phase LoopFullUnroll	16584	37021
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	38	StructuredGraph	38: After phase RemoveValueProxy	16498	36849
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	39	StructuredGraph	39: After phase TruffleSafepointInsertion	16547	36945
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	40	StructuredGraph	40: After phase LoopSafepointInsertion	16570	36968
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	41	StructuredGraph	41: After phase MidTierLowering	20720	44728
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	42	StructuredGraph	42: After phase IterativeConditionalElimination	20165	43395
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	43	StructuredGraph	43: After phase OptimizeDiv	20165	43395
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	44	StructuredGraph	44: After phase FrameStateAssignment	19888	42716
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	45	StructuredGraph	45: After phase LoopPartialUnroll	19888	42716
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	46	StructuredGraph	46: After phase Reassociation	19888	42716
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	47	StructuredGraph	47: After phase DeoptimizationGrouping	20867	44406
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	48	StructuredGraph	48: After phase Canonicalizer	20724	43815
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	49	StructuredGraph	49: After phase WriteBarrierAddition	20816	43999
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	50	StructuredGraph	50: After phase MidTier	20816	43999
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	51	StructuredGraph	51: After mid tier	20816	43999
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	52	StructuredGraph	52: After phase LowTierLowering	47842	97402
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	53	StructuredGraph	53: After phase ExpandLogic	48405	98080
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	54	StructuredGraph	54: After phase FixReads	46309	89614
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	55	StructuredGraph	55: After phase Canonicalizer	44987	87497
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	56	StructuredGraph	56: After phase UseTrappingNullChecks	42196	83606
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	57	StructuredGraph	57: After phase AddressLoweringByNode	41982	77401
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	58	StructuredGraph	58: After phase FinalCanonicalizer	40974	77293
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	59	StructuredGraph	59: After phase DeadCodeElimination	40974	77293
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	60	StructuredGraph	60: After phase PropagateDeoptimizeProbability	40974	77293
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	61	StructuredGraph	61: After phase OptimizeExtends	40974	77293
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	62	StructuredGraph	62: After phase Schedule	40974	77293
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	63	StructuredGraph	63: After phase LowTier	40974	77293
graal_dumps/TruffleHotSpotCompilation-3817[ProtosRootNode@39f10e91].bgv	64	StructuredGraph	64: After low tier	40974	77293
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	0	StructuredGraph	0: After PE Tier	815	1869
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	0	defaultType	0: After TruffleTier	2	1
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	0	defaultType	0: Before Inline	1	0
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	1	StructuredGraph	1: After phase AgnosticInlining	815	1869
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	1	defaultType	1: After Inline	1	0
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	2	StructuredGraph	2: After phase InstrumentationSuite	815	1869
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	3	StructuredGraph	3: performance warnings [281|MethodCallTarget, 295|MethodCallTarget, 444|MethodCallTarget, 458|MethodCallTarget, 484|MethodCallTarget, 501|MethodCallTarget, 684|MethodCallTarget, 720|MethodCallTarget, 731|MethodCallTarget, 749|MethodCallTarget, 764|MethodCallTarget, 827|MethodCallTarget, 840|MethodCallTarget, 866|MethodCallTarget, 879|MethodCallTarget, 974|MethodCallTarget, 994|MethodCallTarget, 1029|MethodCallTarget, 1042|MethodCallTarget, 1068|MethodCallTarget, 1144|MethodCallTarget, 1159|MethodCallTarget, 1439|MethodCallTarget, 1454|MethodCallTarget, 388|InstanceOf]	815	1869
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	4	StructuredGraph	4: After phase ReportPerformanceWarnings	815	1869
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	5	StructuredGraph	5: After phase VerifyFrameDoesNotEscape	815	1869
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	6	StructuredGraph	6: After phase NeverPartOfCompilation	815	1869
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	7	StructuredGraph	7: After phase MaterializeFrames	815	1869
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	8	StructuredGraph	8: After phase SetIdentityForValueTypes	815	1869
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	9	StructuredGraph	9: After phase InliningAcrossTruffleBoundary	815	1869
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	10	StructuredGraph	10: After phase TruffleTier	815	1869
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	11	StructuredGraph	11: After TruffleTier	815	1869
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	12	StructuredGraph	12: initial state	815	1869
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	13	StructuredGraph	13: After phase Canonicalizer	815	1869
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	14	StructuredGraph	14: After phase Inlining	887	2025
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	15	StructuredGraph	15: After phase DeadCodeElimination	887	2025
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	16	StructuredGraph	16: After phase DisableOverflownCountedLoops	887	2025
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	17	StructuredGraph	17: After phase ConvertDeoptimizeToGuard	883	2016
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	18	StructuredGraph	18: After phase IterativeConditionalElimination	883	2016
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	19	StructuredGraph	19: After phase DominatorBasedGlobalValueNumbering	883	2016
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	20	StructuredGraph	20: After phase LoopFullUnroll	334	665
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	21	StructuredGraph	21: After phase LoopPeeling	334	665
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	22	StructuredGraph	22: After phase LoopUnswitching	334	665
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	23	StructuredGraph	23: After phase BoxNodeIdentity	334	665
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	24	StructuredGraph	24: After phase FinalPartialEscape	331	663
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	25	StructuredGraph	25: After phase ReadElimination	331	663
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	26	StructuredGraph	26: After phase BoxNodeOptimization	331	663
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	27	StructuredGraph	27: Before phase HighTierLowering	331	663
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	28	StructuredGraph	28: After phase HighTierLowering	428	807
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	29	StructuredGraph	29: After phase HighTier	428	807
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	30	StructuredGraph	30: After high tier	428	807
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	31	StructuredGraph	31: After phase LockElimination	428	807
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	32	StructuredGraph	32: After phase FloatingRead	419	792
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	33	StructuredGraph	33: After phase IterativeConditionalElimination	412	779
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	34	StructuredGraph	34: After phase TruffleLoopSafepointElimination	412	779
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	35	StructuredGraph	35: After phase SpeculativeGuardMovement	410	775
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	36	StructuredGraph	36: After phase GuardLowering	476	841
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	37	StructuredGraph	37: After phase LoopFullUnroll	476	841
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	38	StructuredGraph	38: After phase RemoveValueProxy	476	841
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	39	StructuredGraph	39: After phase TruffleSafepointInsertion	478	843
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	40	StructuredGraph	40: After phase LoopSafepointInsertion	478	843
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	41	StructuredGraph	41: After phase MidTierLowering	576	1018
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	42	StructuredGraph	42: After phase IterativeConditionalElimination	576	1018
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	43	StructuredGraph	43: After phase OptimizeDiv	576	1018
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	44	StructuredGraph	44: After phase FrameStateAssignment	574	1034
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	45	StructuredGraph	45: After phase LoopPartialUnroll	574	1034
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	46	StructuredGraph	46: After phase Reassociation	574	1034
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	47	StructuredGraph	47: After phase DeoptimizationGrouping	609	1094
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	48	StructuredGraph	48: After phase Canonicalizer	603	1072
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	49	StructuredGraph	49: After phase WriteBarrierAddition	604	1074
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	50	StructuredGraph	50: After phase MidTier	604	1074
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	51	StructuredGraph	51: After mid tier	604	1074
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	52	StructuredGraph	52: After phase LowTierLowering	1181	2149
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	53	StructuredGraph	53: After phase ExpandLogic	1206	2179
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	54	StructuredGraph	54: After phase FixReads	1146	1991
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	55	StructuredGraph	55: After phase Canonicalizer	1097	1923
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	56	StructuredGraph	56: After phase UseTrappingNullChecks	995	1788
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	57	StructuredGraph	57: After phase AddressLoweringByNode	969	1649
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	58	StructuredGraph	58: After phase FinalCanonicalizer	940	1643
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	59	StructuredGraph	59: After phase DeadCodeElimination	940	1643
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	60	StructuredGraph	60: After phase PropagateDeoptimizeProbability	940	1643
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	61	StructuredGraph	61: After phase OptimizeExtends	940	1643
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	62	StructuredGraph	62: After phase Schedule	940	1643
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	63	StructuredGraph	63: After phase LowTier	940	1643
graal_dumps/TruffleHotSpotCompilation-3819[ProtosRootNode@4f9e1435].bgv	64	StructuredGraph	64: After low tier	940	1643
graal_dumps/TruffleHotSpotCompilation-3820[ProtosRootNode@17495b0d].bgv	0	StructuredGraph	0: After PE Tier	6414	15757
graal_dumps/TruffleHotSpotCompilation-3820[ProtosRootNode@17495b0d].bgv	0	defaultType	0: After TruffleTier	9	8
graal_dumps/TruffleHotSpotCompilation-3820[ProtosRootNode@17495b0d].bgv	0	defaultType	0: Before Inline	1	0
graal_dumps/TruffleHotSpotCompilation-3820[ProtosRootNode@17495b0d].bgv	1	StructuredGraph	1: After phase AgnosticInlining	6414	15757
graal_dumps/TruffleHotSpotCompilation-3820[ProtosRootNode@17495b0d].bgv	1	defaultType	1: After Inline	1	0
graal_dumps/TruffleHotSpotCompilation-3820[ProtosRootNode@17495b0d].bgv	2	StructuredGraph	2: After phase InstrumentationSuite	6414	15757
